image_path,target,oof_fold
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0162_p01_01.png,51F16159,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0164_p01_01.png,61A22959,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0166_p01_01.png,51G37675,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0167_p01_01.png,51G37675,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0168_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0170_p01_01.png,51A72110,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0174_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0175_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0179_p01_01.png,51G51332,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0182_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0183_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0192_p01_01.png,51G49539,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0193_p01_01.png,51A01204,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0194_p01_01.png,51F20754,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0195_p01_01.png,51F20754,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0196_p01_01.png,51A01204,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0197_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0198_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0200_p01_01.png,50LD04411,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0203_p01_01.png,50LD04411,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0206_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0208_p01_01.png,50LD04411,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0209_p01_01.png,51A72078,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0210_p01_01.png,51A72078,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0212_p01_01.png,51A85325,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0217_p01_01.png,68C137520,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0219_p01_01.png,51A05227,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0222_p01_01.png,51G21670,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0223_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0225_p01_01.png,51A01204,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0226_p01_01.png,51A01204,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0229_p01_01.png,51F07973,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0230_p01_01.png,51F07973,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0231_p01_01.png,51F61712,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0233_p01_01.png,51G42971,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0234_p01_01.png,51G37307,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0235_p01_01.png,51G37307,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0236_p01_01.png,51F52170,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0245_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0246_p01_01.png,51G22237,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0247_p01_01.png,51G22237,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0249_p01_01.png,51A72110,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0254_p01_01.png,51G37675,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0255_p01_01.png,51F24403,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0258_p01_01.png,50Z1630,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0259_p01_01.png,51G51332,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0260_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0267_p01_01.png,51A90905,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0268_p01_01.png,51G00672,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0269_p01_01.png,51G00672,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0271_p01_01.png,51F57493,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0272_p01_01.png,51F06948,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0275_p01_01.png,51A02923,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0281_p01_01.png,48A05177,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0282_p01_01.png,51G49539,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0283_p01_01.png,51G01177,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0284_p01_01.png,51G01177,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0285_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0288_p01_01.png,51G37307,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0291_p01_01.png,50LD04411,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0292_p01_01.png,51G47340,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0295_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0296_p01_01.png,51A72078,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0301_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0302_p01_01.png,60LD00584,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0303_p01_01.png,60A21418,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0304_p01_01.png,60A21418,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0305_p01_01.png,51F22029,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0306_p01_01.png,51F22029,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0308_p01_01.png,51A05227,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0309_p01_01.png,51A05227,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0314_p01_01.png,51F61712,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0315_p01_01.png,51F61712,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0318_p01_01.png,51G37307,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0319_p01_01.png,51G37307,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0323_p01_01.png,51A69172,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0326_p01_01.png,51F16159,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0327_p01_01.png,51F16159,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0330_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0331_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0335_p01_01.png,51G22237,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0336_p01_01.png,60A03868,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0337_p01_01.png,60A03868,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0338_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0339_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0341_p01_01.png,50Z1630,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0342_p01_01.png,50Z1630,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0345_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0353_p01_01.png,51G00672,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0354_p01_01.png,51G00672,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0356_p01_01.png,51A77529,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0357_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0358_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0362_p01_01.png,51F07973,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0364_p01_01.png,51A85325,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0365_p01_01.png,51A85325,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0366_p01_01.png,51F82606,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0369_p01_01.png,51G51292,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0371_p01_01.png,62A05772,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0372_p01_01.png,51G51008,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0374_p01_01.png,51F22029,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0377_p01_01.png,86A06844,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0378_p01_01.png,86A06844,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0380_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0381_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0382_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0385_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0391_p01_01.png,51F78396,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0396_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0397_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0399_p01_01.png,51F24476,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0404_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0405_p01_01.png,51G25481,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0407_p01_01.png,51A01204,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0408_p01_01.png,51A01204,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0409_p01_01.png,50LD04411,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0411_p01_01.png,51A85325,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0412_p01_01.png,51A85325,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0414_p01_01.png,51F64619,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0415_p01_01.png,51F64619,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0419_p01_01.png,51G21748,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0422_p01_01.png,51G37307,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0428_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0429_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0431_p01_01.png,51F61712,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0432_p01_01.png,51A77529,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0433_p01_01.png,51A77529,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0437_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0438_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0440_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0441_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0443_p01_01.png,51F22029,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0446_p01_01.png,51G01440,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0447_p01_01.png,51C59323,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0449_p01_01.png,51F65B5,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0452_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0454_p01_01.png,51A01204,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0455_p01_01.png,51F06948,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0458_p01_01.png,51F07973,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0460_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0463_p01_01.png,51F16159,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0464_p01_01.png,61A22959,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0466_p01_01.png,51G37307,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0469_p01_01.png,51A96141,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0472_p01_01.png,51F44614,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0475_p01_01.png,51F24403,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0476_p01_01.png,51A69172,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0477_p01_01.png,51A69172,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0480_p01_01.png,61A39534,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0481_p01_01.png,51G51332,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0483_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0485_p01_01.png,51F58250,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0487_p01_01.png,51G47281,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0489_p01_01.png,61A30001,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0492_p01_01.png,51G27471,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0494_p01_01.png,56N0666,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0495_p01_01.png,51G47281,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0496_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0497_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0498_p01_01.png,51F49142,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0500_p01_01.png,51B21666,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0503_p01_01.png,51B21666,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0505_p01_01.png,51F20754,3
