image_path,target,oof_fold
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0002_p01_01.png,51G10096,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0003_p01_01.png,51A65474,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0007_p01_01.png,51A64826,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0011_p01_01.png,52Y6490,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0014_p01_01.png,51F79512,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0015_p01_01.png,51F79512,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0016_p01_01.png,29A51796,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0017_p01_01.png,29A51796,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0018_p01_01.png,51F68784,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0020_p01_01.png,30N4616,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0021_p01_01.png,48A02866,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0023_p01_01.png,51G22807,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0024_p01_01.png,51G49539,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0031_p01_01.png,47A06546,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0033_p01_01.png,51F89357,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0034_p01_01.png,51A64826,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0038_p01_01.png,52Y6490,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0039_p01_01.png,52Y6490,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0043_p01_01.png,1G49524,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0044_p01_01.png,51F04275,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0046_p01_01.png,51F79512,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0048_p01_01.png,51F68784,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0049_p01_01.png,51F68784,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0052_p01_01.png,48A02866,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0053_p01_01.png,48A02866,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0054_p01_01.png,51G49539,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0062_p01_01.png,51A05227,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0064_p01_01.png,51G21670,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0066_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0068_p01_01.png,51F06948,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0071_p01_01.png,51F07973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0072_p01_01.png,51F07973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0076_p01_01.png,48A05177,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0078_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0079_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0082_p01_01.png,51F63034,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0083_p01_01.png,52Y6490,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0084_p01_01.png,52Y6490,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0085_p01_01.png,51F16159,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0088_p01_01.png,61A22959,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0089_p01_01.png,51G37675,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0090_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0091_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0093_p01_01.png,51A72110,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0095_p01_01.png,51F24403,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0096_p01_01.png,51F24403,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0099_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0102_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0103_p01_01.png,51G51332,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0104_p01_01.png,51G51332,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0105_p01_01.png,51F15585,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0106_p01_01.png,51F15585,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0107_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0108_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0112_p01_01.png,51F59011,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0114_p01_01.png,51F04275,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0116_p01_01.png,51F32488,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0117_p01_01.png,51G44313,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0120_p01_01.png,51F15585,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0122_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0123_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0129_p01_01.png,51F82606,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0130_p01_01.png,51F06532,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0133_p01_01.png,51A77529,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0135_p01_01.png,51A05227,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0136_p01_01.png,51A05227,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0138_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0144_p01_01.png,51F07973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0145_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0146_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0147_p01_01.png,48A05177,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0149_p01_01.png,51F76354,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0151_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0153_p01_01.png,51F31118,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0156_p01_01.png,51F63034,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0157_p01_01.png,51F63034,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0158_p01_01.png,51A69172,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0160_p01_01.png,52Y6490,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0161_p01_01.png,52Y6490,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0162_p01_01.png,51F16159,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0164_p01_01.png,61A22959,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0166_p01_01.png,51G37675,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0167_p01_01.png,51G37675,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0168_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0170_p01_01.png,51A72110,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0174_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0175_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0179_p01_01.png,51G51332,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0180_p01_01.png,51F15585,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0181_p01_01.png,51F15585,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0182_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0183_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0186_p01_01.png,51F59011,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0187_p01_01.png,51F59011,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0188_p01_01.png,51F32488,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0192_p01_01.png,51G49539,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0193_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0194_p01_01.png,51F20754,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0195_p01_01.png,51F20754,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0196_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0197_p01_01.png,51F31118,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0198_p01_01.png,51F31118,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0206_p01_01.png,51F06532,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0209_p01_01.png,51A72078,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0210_p01_01.png,51A72078,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0212_p01_01.png,51A85325,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0215_p01_01.png,51G29034,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0216_p01_01.png,51G29034,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0217_p01_01.png,68C137520,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0219_p01_01.png,51A05227,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0222_p01_01.png,51G21670,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0223_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0225_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0226_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0229_p01_01.png,51F07973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0230_p01_01.png,51F07973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0231_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0233_p01_01.png,51G42971,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0236_p01_01.png,51F52170,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0237_p01_01.png,51F63034,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0238_p01_01.png,51F63034,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0240_p01_01.png,60A20880,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0241_p01_01.png,60A20880,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0245_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0246_p01_01.png,51G22237,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0247_p01_01.png,51G22237,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0249_p01_01.png,51A72110,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0254_p01_01.png,51G37675,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0255_p01_01.png,51F24403,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0258_p01_01.png,50Z1630,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0259_p01_01.png,51G51332,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0260_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0262_p01_01.png,51F64665,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0263_p01_01.png,51F59011,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0266_p01_01.png,51F07568,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0268_p01_01.png,51G00672,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0269_p01_01.png,51G00672,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0271_p01_01.png,51F57493,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0272_p01_01.png,51F06948,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0274_p01_01.png,51G10096,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0275_p01_01.png,51A02923,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0279_p01_01.png,51A16598,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0281_p01_01.png,48A05177,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0282_p01_01.png,51G49539,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0283_p01_01.png,51G01177,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0284_p01_01.png,51G01177,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0285_p01_01.png,51F31118,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0292_p01_01.png,51G47340,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0295_p01_01.png,51F06532,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0296_p01_01.png,51A72078,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0301_p01_01.png,51F06532,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0302_p01_01.png,60LD00584,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0303_p01_01.png,60A21418,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0304_p01_01.png,60A21418,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0305_p01_01.png,51F22029,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0306_p01_01.png,51F22029,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0308_p01_01.png,51A05227,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0309_p01_01.png,51A05227,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0314_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0315_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0323_p01_01.png,51A69172,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0324_p01_01.png,52Y6490,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0326_p01_01.png,51F16159,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0327_p01_01.png,51F16159,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0328_p01_01.png,51F06609,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0329_p01_01.png,51F06609,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0330_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0331_p01_01.png,51A89714,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0335_p01_01.png,51G22237,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0336_p01_01.png,60A03868,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0337_p01_01.png,60A03868,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0338_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0339_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0340_p01_01.png,51G43630,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0341_p01_01.png,50Z1630,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0342_p01_01.png,50Z1630,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0345_p01_01.png,51F22261,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0350_p01_01.png,51F59011,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0353_p01_01.png,51G00672,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0354_p01_01.png,51G00672,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0356_p01_01.png,51A77529,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0357_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0358_p01_01.png,51G31691,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0362_p01_01.png,51F07973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0364_p01_01.png,51A85325,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0365_p01_01.png,51A85325,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0366_p01_01.png,51F82606,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0369_p01_01.png,51G51292,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0371_p01_01.png,62A05772,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0372_p01_01.png,51G51008,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0374_p01_01.png,51F22029,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0379_p01_01.png,93LD00103,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0380_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0381_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0382_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0385_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0386_p01_01.png,51F04275,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0391_p01_01.png,51F78396,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0393_p01_01.png,62A05516,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0394_p01_01.png,62A05516,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0396_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0397_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0399_p01_01.png,51F24476,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0404_p01_01.png,51F31118,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0405_p01_01.png,51G25481,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0407_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0408_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0411_p01_01.png,51A85325,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0412_p01_01.png,51A85325,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0414_p01_01.png,51F64619,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0415_p01_01.png,51F64619,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0419_p01_01.png,51G21748,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0420_p01_01.png,51G10096,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0421_p01_01.png,51G10096,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0428_p01_01.png,51F06532,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0429_p01_01.png,51F06532,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0431_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0432_p01_01.png,51A77529,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0433_p01_01.png,51A77529,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0436_p01_01.png,93LD00103,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0437_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0438_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0440_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0441_p01_01.png,51F88270,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0443_p01_01.png,51F22029,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0446_p01_01.png,51G01440,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0447_p01_01.png,51C59323,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0449_p01_01.png,51F65B5,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0452_p01_01.png,51F59881,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0453_p01_01.png,51F63034,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0454_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0455_p01_01.png,51F06948,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0458_p01_01.png,51F07973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0460_p01_01.png,51F88270,1
