image_path,target,oof_fold
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0071_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0072_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0078_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0079_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0080_p01_01.png,56S4698,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0083_p01_01.png,52Y6490,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0084_p01_01.png,52Y6490,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0088_p01_01.png,61A22959,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0089_p01_01.png,51G37675,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0098_p01_01.png,51G37307,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0112_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0117_p01_01.png,51G44313,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0129_p01_01.png,51F82606,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0130_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0135_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0136_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0142_p01_01.png,51G39466,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0144_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0145_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0146_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0151_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0153_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0154_p01_01.png,56S4698,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0155_p01_01.png,56S4698,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0158_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0160_p01_01.png,52Y6490,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0161_p01_01.png,52Y6490,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0164_p01_01.png,61A22959,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0166_p01_01.png,51G37675,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0167_p01_01.png,51G37675,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0186_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0187_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0197_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0198_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0206_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0215_p01_01.png,51G29034,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0216_p01_01.png,51G29034,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0217_p01_01.png,68C137520,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0219_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0228_p01_01.png,51G39466,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0229_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0230_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0231_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0234_p01_01.png,51G37307,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0235_p01_01.png,51G37307,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0236_p01_01.png,51F52170,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0254_p01_01.png,51G37675,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0263_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0267_p01_01.png,51A90905,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0275_p01_01.png,51A02923,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0279_p01_01.png,51A16598,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0283_p01_01.png,51G01177,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0284_p01_01.png,51G01177,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0285_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0288_p01_01.png,51G37307,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0292_p01_01.png,51G47340,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0295_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0301_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0302_p01_01.png,60LD00584,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0303_p01_01.png,60A21418,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0304_p01_01.png,60A21418,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0305_p01_01.png,51F22029,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0306_p01_01.png,51F22029,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0308_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0309_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0312_p01_01.png,51G39466,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0313_p01_01.png,51G39466,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0314_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0315_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0318_p01_01.png,51G37307,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0319_p01_01.png,51G37307,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0323_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0324_p01_01.png,52Y6490,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0350_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0362_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0366_p01_01.png,51F82606,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0374_p01_01.png,51F22029,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0377_p01_01.png,86A06844,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0378_p01_01.png,86A06844,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0379_p01_01.png,93LD00103,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0380_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0381_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0382_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0385_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0392_p01_01.png,51G21797,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0399_p01_01.png,51F24476,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0404_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0405_p01_01.png,51G25481,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0414_p01_01.png,51F64619,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0415_p01_01.png,51F64619,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0419_p01_01.png,51G21748,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0422_p01_01.png,51G37307,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0425_p01_01.png,51G39466,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0428_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0429_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0431_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0436_p01_01.png,93LD00103,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0437_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0438_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0440_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0441_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0443_p01_01.png,51F22029,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0446_p01_01.png,51G01440,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0449_p01_01.png,51F65B5,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0456_p01_01.png,51G39466,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0458_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0460_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0464_p01_01.png,61A22959,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0466_p01_01.png,51G37307,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0476_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0477_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0485_p01_01.png,51F58250,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0487_p01_01.png,51G47281,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0488_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0489_p01_01.png,61A30001,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0492_p01_01.png,51G27471,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0494_p01_01.png,56N0666,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0495_p01_01.png,51G47281,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0498_p01_01.png,51F49142,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0508_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0530_p01_01.png,51G01440,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0531_p01_01.png,51G01440,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0550_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0552_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0554_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0555_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0556_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0557_p01_01.png,51F55827,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0560_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0561_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0565_p01_01.png,61A22959,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0574_p01_01.png,51A60216,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0589_p01_01.png,51A60216,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0590_p01_01.png,51A60216,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0604_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0611_p01_01.png,61A30001,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0613_p01_01.png,51F02687,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0618_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0623_p01_01.png,51G47281,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0636_p01_01.png,51F49142,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0640_p01_01.png,51A90905,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0649_p01_01.png,51G37307,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0653_p01_01.png,51G47340,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0661_p01_01.png,60A21418,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0671_p01_01.png,51F79512,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0672_p01_01.png,51F79512,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0673_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0674_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0679_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0681_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0683_p01_01.png,51A55433,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0690_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0718_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0719_p01_01.png,51G20536,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0723_p01_01.png,51F15380,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0728_p01_01.png,51F13251,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0729_p01_01.png,51F13251,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0732_p01_01.png,29A23950,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0736_p01_01.png,51G48154,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0737_p01_01.png,51G48154,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0738_p01_01.png,51F77836,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0739_p01_01.png,51F77836,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0740_p01_01.png,51F98466,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0741_p01_01.png,51F98466,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0747_p01_01.png,51G20536,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0749_p01_01.png,30V3993,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0750_p01_01.png,30V3993,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0752_p01_01.png,51A75932,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0754_p01_01.png,60LD4379,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0757_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0762_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0763_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0765_p01_01.png,93LD00103,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0767_p01_01.png,51A05227,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0775_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0776_p01_01.png,51F61712,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0778_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0779_p01_01.png,51A55433,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0784_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0785_p01_01.png,61A22959,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0786_p01_01.png,61A22959,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0789_p01_01.png,51F35613,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0790_p01_01.png,51F35613,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0800_p01_01.png,51F75326,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0809_p01_01.png,51F04877,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0810_p01_01.png,51F04877,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0814_p01_01.png,51F59011,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0815_p01_01.png,51G20536,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0816_p01_01.png,51G20536,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0818_p01_01.png,51F78904,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0825_p01_01.png,51F13251,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0827_p01_01.png,29A23950,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0828_p01_01.png,29A23950,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0829_p01_01.png,51G48154,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0830_p01_01.png,51G48154,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0831_p01_01.png,51F77836,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0832_p01_01.png,51F98466,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0835_p01_01.png,51F58214,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0838_p01_01.png,50Z0618,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0839_p01_01.png,50Z0618,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0845_p01_01.png,51A45974,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0852_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0854_p01_01.png,51A45974,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0855_p01_01.png,51A45974,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0866_p01_01.png,51A16598,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0867_p01_01.png,51A16598,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0872_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0873_p01_01.png,51F31118,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0880_p01_01.png,60A39951,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0881_p01_01.png,60A39951,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0882_p01_01.png,51F06532,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0892_p01_01.png,51F07973,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0894_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0897_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0907_p01_01.png,30V3993,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0908_p01_01.png,51F59011,2
